Loading files... 
  Starting company_founder_full.tsv
  Finished company_founder_full.tsv, still running: 0
Loaded 12776 facts in 0.19 s using -66 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 4 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?b  board  ?f  ?i  former_employer  ?a  ?i  former_employer  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent  ?a  ?i  parent_company  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  designers  ?a  ?i  designers  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent_company  ?a  ?i  parent_company  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?i  Aux  ?a  ?i  Aux  ?f  ?b  board  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  brand  ?a  ?i  brand  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  foundry  ?a  ?i  foundry  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  owning_company  ?f  ?i  parent  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  owner  ?a  ?i  owning_company  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  employer  ?f  ?i  occupation  ?a   => ?a  founded_by  ?b	0.2	0.047619048	0.142857143	1	21	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  owning_company  ?a  ?i  owning_company  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  employer  ?a  ?i  employer  ?f   => ?a  founded_by  ?b	0.2	0.071428571	0.142857143	1	14	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  sponsor  ?a  ?i  sponsor  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  founded_by  ?a  ?i  founded_by  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  founded_by  ?f  ?i  founder  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  computing_platform  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	0.071428571	∞	1	14	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  client  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  issuing_authority  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  occupation  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  operating_system  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  origins  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  Customers  ?a  ?b  board  ?f  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  affiliations  ?a  ?b  board  ?f  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  license  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  connectivity  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  display  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  last  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  work  ?a   => ?a  founded_by  ?b	0.2	0.142857143	∞	1	7	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  organization  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  Newspaper  ?a  ?b  board  ?f  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  former_employer  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  designers  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  type  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  Aux  ?a  ?b  board  ?f  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  foundry  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent_company  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  employer  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  brand  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  owning_company  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  commissioned_by  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  founded_by  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  related  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  sponsor  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  soldby  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  label  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  boards  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  platform  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent_organization  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  known_for  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  person  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  board  ?a  ?b  board  ?f  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  title  ?a   => ?a  founded_by  ?b	0.2	0.142857143	∞	1	7	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  education  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  creator  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  work_institutions  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  manufacturer  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  work_institution  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  architect  ?a  ?b  board  ?f  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  maintainer  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  record_label  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  successor  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  currentowner  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  leader_name  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  data  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  genre  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  patron  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  distributor  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent_organisation  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  founder  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  owner  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  author  ?a  ?b  board  ?f  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?f  ?i  workplaces  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  designer  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  related  ?a  ?i  related  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  platforms  ?a  ?i  publisher  ?f   => ?a  founded_by  ?b	0.2	0.071428571	∞	1	14	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  manufacturer  ?a  ?i  related  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  soldby  ?a  ?i  soldby  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  commissioned_by  ?a  ?i  commissioned_by  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  person  ?a  ?i  person  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  label  ?a  ?i  label  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  computing_platform  ?a  ?i  platform  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent_organization  ?a  ?i  parent_organization  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  platform  ?a  ?i  platform  ?f   => ?a  founded_by  ?b	0.2	0.071428571	0.142857143	1	14	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent_organisation  ?a  ?i  parent_organization  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  boards  ?f  ?i  occupation  ?a   => ?a  founded_by  ?b	0.4	0.023809524	0.142857143	2	84	14	?a	0.0	0.0	0.0
?b  board  ?f  ?i  board  ?f  ?i  occupation  ?a   => ?a  founded_by  ?b	0.4	0.023809524	0.142857143	2	84	14	?a	0.0	0.0	0.0
?b  board  ?f  ?i  title  ?a  ?i  title  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  occupation  ?a  ?i  title  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  known_for  ?a  ?i  known_for  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  work_institutions  ?a  ?i  work_institutions  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  creator  ?a  ?i  creator  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  work_institution  ?a  ?i  work_institution  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  education  ?a  ?i  education  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?i  architect  ?a  ?i  architect  ?f  ?b  board  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  manufacturer  ?f  ?i  related  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  manufacturer  ?a  ?i  manufacturer  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?a  ?i  manufacturer  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  currentowner  ?a  ?i  currentowner  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?a  ?i  maintainer  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  record_label  ?a  ?i  record_label  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  maintainer  ?a  ?i  maintainer  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  leader_name  ?a  ?i  leader_name  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  genre  ?a  ?i  genre  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  patron  ?a  ?i  patron  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  successor  ?a  ?i  successor  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  data  ?a  ?i  data  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  founded_by  ?a  ?i  founder  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  distributor  ?a  ?i  distributor  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  distributor  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  designer  ?a  ?i  designer  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  designer  ?f  ?i  developer  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  founder  ?a  ?i  founder  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?a  ?i  owner  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  owner  ?a  ?i  owner  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  owner  ?f  ?i  parent  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?i  author  ?a  ?b  board  ?f  ?i  owner  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  owner  ?f  ?i  owning_company  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?f  ?i  maintainer  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  workplaces  ?a  ?i  workplaces  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent_organisation  ?f  ?i  parent_organization  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent_organisation  ?a  ?i  parent_organisation  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?f  ?i  manufacturer  ?a   => ?a  founded_by  ?b	0.2	0.071428571	0.142857143	1	14	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?f  ?i  owner  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  designer  ?a  ?i  developer  ?f   => ?a  founded_by  ?b	0.2	0.071428571	0.142857143	1	14	7	?a	0.0	0.0	0.0
?i  author  ?a  ?b  board  ?f  ?i  developer  ?f   => ?a  founded_by  ?b	0.2	0.035714286	0.142857143	1	28	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?a  ?i  developer  ?f   => ?a  founded_by  ?b	0.2	0.071428571	0.142857143	1	14	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?f  ?i  license  ?a   => ?a  founded_by  ?b	0.2	0.00952381	0.142857143	1	105	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  developer  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?i  author  ?f  ?b  board  ?f  ?i  developer  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?i  author  ?f  ?b  board  ?f  ?i  owner  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  computing_platform  ?a  ?i  platforms  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?i  author  ?a  ?i  author  ?f  ?b  board  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?i  Newspaper  ?a  ?i  author  ?f  ?b  board  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?i  author  ?f  ?b  board  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  computing_platform  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  platforms  ?a  ?i  platforms  ?f   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?f  ?i  client  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  issuing_authority  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  occupation  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  operating_system  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  origins  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  Customers  ?f  ?b  board  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  affiliations  ?f  ?b  board  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  license  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  connectivity  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  display  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  organization  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?a  ?i  work  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  last  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  former_employer  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  designers  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?a  ?i  type  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  foundry  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  parent_company  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?i  Aux  ?f  ?b  board  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  employer  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  owning_company  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?a  ?i  sponsor  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  brand  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  founded_by  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?a  ?i  related  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  platform  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  boards  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  publisher  ?a  ?i  soldby  ?f   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?f  ?i  commissioned_by  ?f  ?i  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
