id,test,False Negative,True Negative
611,"['Kaplan,_Inc.', 'Jay_S._Fishman']","[""keyPerson('Kaplan,_Inc.', 'Jay_S._Fishman') 1.0""]","[""not_keyPerson('Kaplan,_Inc.', 'Jay_S._Fishman') 1.0""]"
609,"['Kaplan,_Inc.', 'Peter_Lynch']","[""keyPerson('Kaplan,_Inc.', 'Peter_Lynch') 1.0""]","[""not_keyPerson('Kaplan,_Inc.', 'Peter_Lynch') 1.0""]"
614,"['Kingdom_Holding_Company', 'Madhusudhan_Rao_Lagadapati']","[""keyPerson('Kingdom_Holding_Company', 'Madhusudhan_Rao_Lagadapati') 1.0""]","[""not_keyPerson('Kingdom_Holding_Company', 'Madhusudhan_Rao_Lagadapati') 1.0""]"
615,"['Kingdom_Holding_Company', 'Ralph_Lauren']","[""keyPerson('Kingdom_Holding_Company', 'Ralph_Lauren') 1.0""]","[""not_keyPerson('Kingdom_Holding_Company', 'Ralph_Lauren') 1.0""]"
618,"['Kingdom_Holding_Company', 'Sergio_Ermotti']","[""keyPerson('Kingdom_Holding_Company', 'Sergio_Ermotti') 1.0""]","[""not_keyPerson('Kingdom_Holding_Company', 'Sergio_Ermotti') 1.0""]"
617,"['Kingdom_Holding_Company', 'Tim_Armstrong_(executive)']","[""keyPerson('Kingdom_Holding_Company', 'Tim_Armstrong_(executive)') 1.0""]","[""not_keyPerson('Kingdom_Holding_Company', 'Tim_Armstrong_(executive)') 1.0""]"
437,"['Kodak', 'Al-Waleed_bin_Talal']","[""keyPerson('Kodak', 'Al-Waleed_bin_Talal') 1.0""]","[""not_keyPerson('Kodak', 'Al-Waleed_bin_Talal') 1.0""]"
436,"['Kodak', 'Carlos_Ghosn']","[""keyPerson('Kodak', 'Carlos_Ghosn') 1.0""]","[""not_keyPerson('Kodak', 'Carlos_Ghosn') 1.0""]"
440,"['Kodak', 'David_J._Lesar']","[""keyPerson('Kodak', 'David_J._Lesar') 1.0""]","[""not_keyPerson('Kodak', 'David_J._Lesar') 1.0""]"
439,"['Kodak', 'Jeff_Noddle']","[""keyPerson('Kodak', 'Jeff_Noddle') 1.0""]","[""not_keyPerson('Kodak', 'Jeff_Noddle') 1.0""]"
438,"['Kodak', 'Kushal_Pal_Singh']","[""keyPerson('Kodak', 'Kushal_Pal_Singh') 1.0""]","[""not_keyPerson('Kodak', 'Kushal_Pal_Singh') 1.0""]"
626,"['Lanco_Infratech', 'Jane_Silber']","[""keyPerson('Lanco_Infratech', 'Jane_Silber') 1.0""]",[]
627,"['Lanco_Infratech', 'John_Thain']","[""keyPerson('Lanco_Infratech', 'John_Thain') 1.0""]","[""not_keyPerson('Lanco_Infratech', 'John_Thain') 1.0""]"
624,"['Lanco_Infratech', 'Norbert_Reithofer']","[""keyPerson('Lanco_Infratech', 'Norbert_Reithofer') 1.0""]",[]
628,"['Lanco_Infratech', 'Phebe_Novakovic']","[""keyPerson('Lanco_Infratech', 'Phebe_Novakovic') 1.0""]",[]
621,"['Land_Securities', 'Alan_Joyce_(executive)']","[""keyPerson('Land_Securities', 'Alan_Joyce_(executive)') 1.0""]",[]
619,"['Land_Securities', 'Andrew_S._Rosen']","[""keyPerson('Land_Securities', 'Andrew_S._Rosen') 1.0""]",[]
622,"['Land_Securities', 'Anil_Ambani']","[""keyPerson('Land_Securities', 'Anil_Ambani') 1.0""]","[""not_keyPerson('Land_Securities', 'Anil_Ambani') 1.0""]"
620,"['Land_Securities', 'Philippe_Dauman']","[""keyPerson('Land_Securities', 'Philippe_Dauman') 1.0""]",[]
623,"['Land_Securities', 'Walter_Kwok']","[""keyPerson('Land_Securities', 'Walter_Kwok') 1.0""]","[""not_keyPerson('Land_Securities', 'Walter_Kwok') 1.0""]"
631,"['Las_Vegas_Sands', 'Anant_Gupta']","[""keyPerson('Las_Vegas_Sands', 'Anant_Gupta') 1.0""]","[""not_keyPerson('Las_Vegas_Sands', 'Anant_Gupta') 1.0""]"
633,"['Las_Vegas_Sands', 'John_Stumpf']","[""keyPerson('Las_Vegas_Sands', 'John_Stumpf') 1.0""]","[""not_keyPerson('Las_Vegas_Sands', 'John_Stumpf') 1.0""]"
629,"['Las_Vegas_Sands', 'Jonathan_I._Schwartz']","[""keyPerson('Las_Vegas_Sands', 'Jonathan_I._Schwartz') 1.0""]","[""not_keyPerson('Las_Vegas_Sands', 'Jonathan_I._Schwartz') 1.0""]"
632,"['Las_Vegas_Sands', 'Kushal_Pal_Singh']","[""keyPerson('Las_Vegas_Sands', 'Kushal_Pal_Singh') 1.0""]","[""not_keyPerson('Las_Vegas_Sands', 'Kushal_Pal_Singh') 1.0""]"
630,"['Las_Vegas_Sands', 'Lowell_McAdam']","[""keyPerson('Las_Vegas_Sands', 'Lowell_McAdam') 1.0""]","[""not_keyPerson('Las_Vegas_Sands', 'Lowell_McAdam') 1.0""]"
303,"['Berkshire_Hathaway', 'Brian_Moynihan']","[""keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Brian_Moynihan') 1.0"", ""keyPerson('Berkshire_Hathaway', 'Brian_Moynihan') 1.0""]","[""not_keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Brian_Moynihan') 1.0"", ""not_keyPerson('Berkshire_Hathaway', 'Brian_Moynihan') 1.0""]"
302,"['Berkshire_Hathaway', 'Kenneth_Chenault']","[""keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Kenneth_Chenault') 1.0"", ""keyPerson('Berkshire_Hathaway', 'Kenneth_Chenault') 1.0""]","[""not_keyPerson('Berkshire_Hathaway', 'Kenneth_Chenault') 1.0"", ""not_keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Kenneth_Chenault') 1.0""]"
301,"['Berkshire_Hathaway', 'Ralph_Lauren']","[""keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Ralph_Lauren') 1.0"", ""keyPerson('Berkshire_Hathaway', 'Ralph_Lauren') 1.0""]","[""not_keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Ralph_Lauren') 1.0"", ""not_keyPerson('Berkshire_Hathaway', 'Ralph_Lauren') 1.0""]"
637,"['Lockheed_Martin', 'Grandhi_Mallikarjuna_Rao']","[""keyPerson('Lockheed_Martin', 'Grandhi_Mallikarjuna_Rao') 1.0""]","[""not_keyPerson('Lockheed_Martin_Canada', 'Grandhi_Mallikarjuna_Rao') 1.0"", ""not_keyPerson('Lockheed_Martin_UK', 'Grandhi_Mallikarjuna_Rao') 1.0""]"
638,"['Lockheed_Martin', 'Satya_Nadella']","[""keyPerson('Lockheed_Martin', 'Satya_Nadella') 1.0""]","[""not_keyPerson('Lockheed_Martin_Canada', 'Satya_Nadella') 1.0"", ""not_keyPerson('Lockheed_Martin_UK', 'Satya_Nadella') 1.0""]"
634,"['Lockheed_Martin', 'Vittorio_Colao']","[""keyPerson('Lockheed_Martin', 'Vittorio_Colao') 1.0""]","[""not_keyPerson('Lockheed_Martin_UK', 'Vittorio_Colao') 1.0"", ""not_keyPerson('Lockheed_Martin_Canada', 'Vittorio_Colao') 1.0""]"
648,"['Mercedes-Benz', 'Gregg_Steinhafel']","[""keyPerson('Mercedes-Benz', 'Gregg_Steinhafel') 1.0""]","[""not_keyPerson('Mercedes-Benz', 'Gregg_Steinhafel') 1.0""]"
645,"['Mercedes-Benz', 'Jeff_Zucker']","[""keyPerson('Mercedes-Benz', 'Jeff_Zucker') 1.0""]","[""not_keyPerson('Mercedes-Benz', 'Jeff_Zucker') 1.0""]"
647,"['Mercedes-Benz', 'Natarajan_Chandrasekaran']","[""keyPerson('Mercedes-Benz', 'Natarajan_Chandrasekaran') 1.0""]","[""not_keyPerson('Mercedes-Benz', 'Natarajan_Chandrasekaran') 1.0""]"
644,"['Mercedes-Benz', 'Toxey_Haas']","[""keyPerson('Mercedes-Benz', 'Toxey_Haas') 1.0""]","[""not_keyPerson('Mercedes-Benz', 'Toxey_Haas') 1.0""]"
649,"['Merrill_Lynch', 'Masayoshi_Son']","[""keyPerson('Merrill_Lynch', 'Masayoshi_Son') 1.0"", ""keyPerson('Bank_of_America_Merrill_Lynch', 'Masayoshi_Son') 1.0""]","[""not_keyPerson('Merrill_Lynch', 'Masayoshi_Son') 1.0"", ""not_keyPerson('Bank_of_America_Merrill_Lynch', 'Masayoshi_Son') 1.0""]"
650,"['Merrill_Lynch', 'Naguib_Sawiris']","[""keyPerson('Merrill_Lynch', 'Naguib_Sawiris') 1.0"", ""keyPerson('Bank_of_America_Merrill_Lynch', 'Naguib_Sawiris') 1.0""]","[""not_keyPerson('Bank_of_America_Merrill_Lynch', 'Naguib_Sawiris') 1.0"", ""not_keyPerson('Merrill_Lynch', 'Naguib_Sawiris') 1.0""]"
658,"['MetLife', 'Andrew_Mackenzie_(businessman)']","[""keyPerson('MetLife', 'Andrew_Mackenzie_(businessman)') 1.0""]",[]
656,"['MetLife', 'Garo_H._Armen']","[""keyPerson('MetLife', 'Garo_H._Armen') 1.0""]","[""not_keyPerson('MetLife', 'Garo_H._Armen') 1.0""]"
663,"['MGA_Entertainment', 'Carlos_Ghosn']","[""keyPerson('MGA_Entertainment', 'Carlos_Ghosn') 1.0""]",[]
662,"['MGA_Entertainment', 'David_Gill_(executive)']","[""keyPerson('MGA_Entertainment', 'David_Gill_(executive)') 1.0""]",[]
659,"['MGA_Entertainment', 'Klaus_Kleinfeld']","[""keyPerson('MGA_Entertainment', 'Klaus_Kleinfeld') 1.0""]",[]
661,"['MGA_Entertainment', 'Larry_Ellison']","[""keyPerson('MGA_Entertainment', 'Larry_Ellison') 1.0""]",[]
410,"['Dell', 'Jeffrey_R._Immelt']","[""keyPerson('Michael_Dell', 'Jeffrey_R._Immelt') 1.0"", ""keyPerson('Dell_Technologies', 'Jeffrey_R._Immelt') 1.0"", ""keyPerson('Dell', 'Jeffrey_R._Immelt') 1.0""]","[""not_keyPerson('Dell_Technologies', 'Jeffrey_R._Immelt') 1.0"", ""not_keyPerson('Dell', 'Jeffrey_R._Immelt') 1.0""]"
411,"['Dell', 'Rory_Read']","[""keyPerson('Michael_Dell', 'Rory_Read') 1.0"", ""keyPerson('Dell_Technologies', 'Rory_Read') 1.0"", ""keyPerson('Dell_Incorporated', 'Rory_Read') 1.0"", ""keyPerson('Dell', 'Rory_Read') 1.0""]","[""not_keyPerson('Rory_Read__1', 'Dell') 1.0"", ""not_keyPerson('Dell_Technologies', 'Rory_Read') 1.0"", ""not_keyPerson('Dell', 'Rory_Read') 1.0""]"
408,"['Dell', 'Sergio_Ermotti']","[""keyPerson('Michael_Dell', 'Sergio_Ermotti') 1.0"", ""keyPerson('Dell_Technologies', 'Sergio_Ermotti') 1.0"", ""keyPerson('Dell', 'Sergio_Ermotti') 1.0""]","[""not_keyPerson('Dell_Technologies', 'Sergio_Ermotti') 1.0"", ""not_keyPerson('Dell', 'Sergio_Ermotti') 1.0""]"
665,"['Microsoft', 'Bob_Iger']","[""keyPerson('Microsoft_Mobile', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Redmond_campus', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft', 'Bob_Iger') 1.0""]","[""not_keyPerson('Microsoft_Mobile', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_TechNet', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Redmond_campus', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Developer_Network', 'Bob_Iger') 1.0"", ""not_keyPerson('List_of_mergers_and_acquisitions_by_Microsoft', 'Bob_Iger') 1.0""]"
664,"['Microsoft', 'Mitchell_Baker']","[""keyPerson('Microsoft_Mobile', 'Mitchell_Baker') 1.0"", ""keyPerson('Microsoft', 'Mitchell_Baker') 1.0"", ""keyPerson('Microsoft_Redmond_campus', 'Mitchell_Baker') 1.0""]","[""not_keyPerson('Microsoft_Developer_Network', 'Mitchell_Baker') 1.0"", ""not_keyPerson('Microsoft_TechNet', 'Mitchell_Baker') 1.0"", ""not_keyPerson('Microsoft_Mobile', 'Mitchell_Baker') 1.0"", ""not_keyPerson('List_of_mergers_and_acquisitions_by_Microsoft', 'Mitchell_Baker') 1.0"", ""not_keyPerson('Microsoft_Redmond_campus', 'Mitchell_Baker') 1.0""]"
666,"['Microsoft', 'Vince_McMahon']","[""keyPerson('Microsoft_Mobile', 'Vince_McMahon_Sr.') 1.0"", ""keyPerson('Microsoft_Mobile', 'Vince_McMahon') 1.0"", ""keyPerson('Microsoft', 'Vince_McMahon') 1.0"", ""keyPerson('Microsoft_Redmond_campus', 'Vince_McMahon_Sr.') 1.0"", ""keyPerson('Microsoft_Redmond_campus', 'Vince_McMahon') 1.0"", ""keyPerson('Microsoft', 'Vince_McMahon_Sr.') 1.0""]","[""not_keyPerson('Microsoft_Developer_Network', 'Vince_McMahon') 1.0"", ""not_keyPerson('Microsoft_Mobile', 'Vince_McMahon_Sr.') 1.0"", ""not_keyPerson('Microsoft_Mobile', 'Vince_McMahon') 1.0"", ""not_keyPerson('Microsoft_Corporation', 'Vince_McMahon') 1.0"", ""not_keyPerson('Microsoft_TechNet', 'Vince_McMahon_Sr.') 1.0"", ""not_keyPerson('List_of_mergers_and_acquisitions_by_Microsoft', 'Vince_McMahon') 1.0"", ""not_keyPerson('Microsoft_Redmond_campus', 'Vince_McMahon') 1.0"", ""not_keyPerson('Microsoft_TechNet', 'Vince_McMahon') 1.0"", ""not_keyPerson('Microsoft_Corporation', 'Vince_McMahon_Sr.') 1.0"", ""not_keyPerson('Microsoft_Redmond_campus', 'Vince_McMahon_Sr.') 1.0"", ""not_keyPerson('Microsoft', 'Vince_McMahon_Sr.') 1.0"", ""not_keyPerson('Microsoft', 'Vince_McMahon') 1.0"", ""not_keyPerson('List_of_mergers_and_acquisitions_by_Microsoft', 'Vince_McMahon_Sr.') 1.0"", ""not_keyPerson('Microsoft_Developer_Network', 'Vince_McMahon_Sr.') 1.0""]"
667,"['Microsoft', 'Daniel_Vasella']","[""keyPerson('Microsoft_Redmond_campus', 'Daniel_Vasella') 1.0"", ""keyPerson('Microsoft', 'Daniel_Vasella') 1.0"", ""keyPerson('Microsoft_Mobile', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('Microsoft_TechNet', 'Daniel_Vasella') 1.0"", ""not_keyPerson('List_of_mergers_and_acquisitions_by_Microsoft', 'Daniel_Vasella') 1.0"", ""not_keyPerson('Microsoft_Mobile', 'Daniel_Vasella') 1.0"", ""not_keyPerson('Microsoft_Redmond_campus', 'Daniel_Vasella') 1.0"", ""not_keyPerson('Microsoft_Developer_Network', 'Daniel_Vasella') 1.0""]"
668,"['Microsoft', 'Greg_Brown_(businessman)']","[""keyPerson('Microsoft_Redmond_campus', 'Greg_Brown_(businessman)') 1.0"", ""keyPerson('Microsoft', 'Greg_Brown_(businessman)') 1.0"", ""keyPerson('Microsoft_Mobile', 'Greg_Brown_(businessman)') 1.0""]","[""not_keyPerson('Microsoft_Mobile', 'Greg_Brown_(businessman)') 1.0"", ""not_keyPerson('List_of_mergers_and_acquisitions_by_Microsoft', 'Greg_Brown_(businessman)') 1.0""]"
673,"['Mile_High_Comics', 'Brian_L._Roberts']","[""keyPerson('Mile_High_Comics', 'Brian_L._Roberts') 1.0""]","[""not_keyPerson('Mile_High_Comics', 'Brian_L._Roberts') 1.0""]"
672,"['Mile_High_Comics', 'David_Gill_(executive)']","[""keyPerson('Mile_High_Comics', 'David_Gill_(executive)') 1.0""]",[]
669,"['Mile_High_Comics', 'Jeff_Bewkes']","[""keyPerson('Mile_High_Comics', 'Jeff_Bewkes') 1.0""]",[]
671,"['Mile_High_Comics', 'Stefano_Pessina']","[""keyPerson('Mile_High_Comics', 'Stefano_Pessina') 1.0""]",[]
670,"['Mile_High_Comics', 'Warren_Buffett']","[""keyPerson('Mile_High_Comics', 'Warren_Buffett') 1.0""]","[""not_keyPerson('Mile_High_Comics', 'Warren_Buffett') 1.0""]"
675,"['Mindtree', 'Gregg_Steinhafel']","[""keyPerson('Mindtree', 'Gregg_Steinhafel') 1.0""]",[]
678,"['Mindtree', 'Jeff_Noddle']","[""keyPerson('Mindtree', 'Jeff_Noddle') 1.0""]",[]
676,"['Mindtree', 'Marillyn_Hewson']","[""keyPerson('Mindtree', 'Marillyn_Hewson') 1.0""]",[]
677,"['Mindtree', 'Mark_Fields_(businessman)']","[""keyPerson('Mindtree', 'Mark_Fields_(businessman)') 1.0""]",[]
674,"['Mindtree', 'Walter_Kwok']","[""keyPerson('Mindtree', 'Walter_Kwok') 1.0""]","[""not_keyPerson('Mindtree', 'Walter_Kwok') 1.0""]"
680,"['Morgan_Stanley', 'Denise_Morrison']","[""keyPerson('Morgan_Stanley_Building', 'Denise_Morrison') 1.0"", ""keyPerson('Morgan_Stanley', 'Denise_Morrison') 1.0""]","[""not_keyPerson('Morgan_Stanley_Building', 'Denise_Morrison') 1.0"", ""not_keyPerson('Morgan_Stanley', 'Denise_Morrison') 1.0""]"
682,"['Morgan_Stanley', 'Andrew_Witty']","[""keyPerson('Morgan_Stanley', 'Andrew_Witty') 1.0"", ""keyPerson('Morgan_Stanley', 'Sir_Andrew_Witty') 1.0"", ""keyPerson('Morgan_Stanley_Building', 'Sir_Andrew_Witty') 1.0"", ""keyPerson('Morgan_Stanley_Building', 'Andrew_Witty') 1.0""]","[""not_keyPerson('Morgan_Stanley_Building', 'Andrew_Witty') 1.0"", ""not_keyPerson('Morgan_Stanley', 'Sir_Andrew_Witty') 1.0"", ""not_keyPerson('Morgan_Stanley_Building', 'Sir_Andrew_Witty') 1.0"", ""not_keyPerson('Morgan_Stanley', 'Andrew_Witty') 1.0""]"
681,"['Morgan_Stanley', 'John_Stumpf']","[""keyPerson('Morgan_Stanley', 'John_Stumpf') 1.0"", ""keyPerson('Morgan_Stanley_Building', 'John_Stumpf') 1.0""]","[""not_keyPerson('Morgan_Stanley', 'John_Stumpf') 1.0""]"
544,"['Mossy_Oak', 'Gordon_Nixon']","[""keyPerson('Mossy_Oak', 'Gordon_Nixon') 1.0""]",[]
540,"['Mossy_Oak', 'Isaac_Larian']","[""keyPerson('Mossy_Oak', 'Isaac_Larian') 1.0""]",[]
542,"['Mossy_Oak', 'John_Mackey_(businessman)']","[""keyPerson('Mossy_Oak', 'John_Mackey_(businessman)') 1.0""]",[]
543,"['Mossy_Oak', 'Phebe_Novakovic']","[""keyPerson('Mossy_Oak', 'Phebe_Novakovic') 1.0""]",[]
685,"['Motorola', 'Randall_L._Stephenson']","[""keyPerson('Motorola_Mobility', 'Randall_L._Stephenson') 1.0"", ""keyPerson('Motorola', 'Randall_L._Stephenson') 1.0"", ""keyPerson('Motorola_Solutions', 'Randall_L._Stephenson') 1.0""]","[""not_keyPerson('Motorola_Mobility', 'Randall_L._Stephenson') 1.0"", ""not_keyPerson('Motorola', 'Randall_L._Stephenson') 1.0"", ""not_keyPerson('Motorola_Solutions', 'Randall_L._Stephenson') 1.0""]"
686,"['Motorola', 'Lowell_McAdam']","[""keyPerson('Motorola_Solutions', 'Lowell_McAdam') 1.0"", ""keyPerson('Motorola', 'Lowell_McAdam') 1.0"", ""keyPerson('Motorola_Mobility', 'Lowell_McAdam') 1.0""]","[""not_keyPerson('Lowell_McAdam__1', 'Motorola') 1.0"", ""not_keyPerson('Motorola', 'Lowell_McAdam') 1.0"", ""not_keyPerson('Motorola_Mobility', 'Lowell_McAdam') 1.0""]"
684,"['Motorola', 'Ben_van_Beurden']","[""keyPerson('Motorola', 'Ben_van_Beurden') 1.0"", ""keyPerson('Motorola_Solutions', 'Ben_van_Beurden') 1.0"", ""keyPerson('Motorola_Mobility', 'Ben_van_Beurden') 1.0""]","[""not_keyPerson('Motorola_Mobility', 'Ben_van_Beurden') 1.0"", ""not_keyPerson('Motorola', 'Ben_van_Beurden') 1.0""]"
688,"['Motorola', 'Philip_Clarke_(businessman)']","[""keyPerson('Motorola', 'Philip_Clarke_(businessman)') 1.0"", ""keyPerson('Motorola_Mobility', 'Philip_Clarke_(businessman)') 1.0"", ""keyPerson('Motorola_Solutions', 'Philip_Clarke_(businessman)') 1.0""]","[""not_keyPerson('Philip_Clarke_(businessman)__1', 'Motorola') 1.0"", ""not_keyPerson('Motorola', 'Philip_Clarke_(businessman)') 1.0"", ""not_keyPerson('Motorola_Mobility', 'Philip_Clarke_(businessman)') 1.0""]"
687,"['Motorola', 'Philippe_Dauman']","[""keyPerson('Motorola', 'Philippe_Dauman') 1.0"", ""keyPerson('Motorola_Mobility', 'Philippe_Dauman') 1.0"", ""keyPerson('Motorola_Solutions', 'Philippe_Dauman') 1.0""]","[""not_keyPerson('Motorola', 'Philippe_Dauman') 1.0"", ""not_keyPerson('Philippe_Dauman__1', 'Motorola') 1.0"", ""not_keyPerson('Motorola_Mobility', 'Philippe_Dauman') 1.0"", ""not_keyPerson('Motorola_Solutions', 'Philippe_Dauman') 1.0""]"
690,"['Mozilla', 'Anant_Gupta']","[""keyPerson('Mozilla_Foundation', 'Anant_Gupta') 1.0"", ""keyPerson('Mozilla_Corporation', 'Anant_Gupta') 1.0"", ""keyPerson('Mozilla', 'Anant_Gupta') 1.0""]","[""not_keyPerson('Mozilla_Corporation', 'Anant_Gupta') 1.0"", ""not_keyPerson('Mozilla', 'Anant_Gupta') 1.0""]"
689,"['Mozilla', 'Chuck_Rozanski']","[""keyPerson('Mozilla_Foundation', 'Chuck_Rozanski') 1.0"", ""keyPerson('Mozilla_Corporation', 'Chuck_Rozanski') 1.0""]","[""not_keyPerson('Mozilla_Corporation', 'Chuck_Rozanski') 1.0"", ""not_keyPerson('Mozilla', 'Chuck_Rozanski') 1.0""]"
693,"['Mozilla', 'Dilip_Shanghvi']","[""keyPerson('Mozilla_Foundation', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Mozilla_Corporation', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Mozilla', 'Dilip_Shanghvi') 1.0""]","[""not_keyPerson('Mozilla_Corporation', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Mozilla', 'Dilip_Shanghvi') 1.0""]"
691,"['Mozilla', 'Philippe_Dauman']","[""keyPerson('Mozilla_Foundation', 'Philippe_Dauman') 1.0"", ""keyPerson('Mozilla_Corporation', 'Philippe_Dauman') 1.0"", ""keyPerson('Mozilla', 'Philippe_Dauman') 1.0""]","[""not_keyPerson('Mozilla', 'Philippe_Dauman') 1.0"", ""not_keyPerson('Mozilla_Corporation', 'Philippe_Dauman') 1.0""]"
692,"['Mozilla', 'Satya_Prabhakar']","[""keyPerson('Mozilla_Foundation', 'Satya_Prabhakar') 1.0"", ""keyPerson('Mozilla_Corporation', 'Satya_Prabhakar') 1.0""]","[""not_keyPerson('Mozilla_Corporation', 'Satya_Prabhakar') 1.0"", ""not_keyPerson('Mozilla', 'Satya_Prabhakar') 1.0""]"
697,"['Nation_Media_Group', 'Julia_Stewart_(businesswoman)']","[""keyPerson('Nation_Media_Group', 'Julia_Stewart_(businesswoman)') 1.0""]",[]
694,"['Nation_Media_Group', 'Muhtar_Kent']","[""keyPerson('Nation_Media_Group', 'Muhtar_Kent') 1.0""]","[""not_keyPerson('Nation_Media_Group', 'Muhtar_Kent') 1.0""]"
696,"['Nation_Media_Group', 'Stefano_Pessina']","[""keyPerson('Nation_Media_Group', 'Stefano_Pessina') 1.0""]",[]
695,"['Nation_Media_Group', 'Sunil_Mittal']","[""keyPerson('Nation_Media_Group', 'Sunil_Mittal') 1.0""]",[]
702,"['National_Amusements', 'Carlos_Slim']","[""keyPerson('National_Amusements', 'Carlos_Slim') 1.0"", ""keyPerson('National_Amusements', 'Carlos_Slim_Domit') 1.0""]","[""not_keyPerson('National_Amusements', 'Carlos_Slim') 1.0"", ""not_keyPerson('National_Amusements', 'Carlos_Slim_Domit') 1.0""]"
699,"['National_Amusements', 'James_E._Thompson']","[""keyPerson('National_Amusements', 'James_E._Thompson') 1.0""]","[""not_keyPerson('National_Amusements', 'James_E._Thompson') 1.0""]"
701,"['National_Amusements', 'Natarajan_Chandrasekaran']","[""keyPerson('National_Amusements', 'Natarajan_Chandrasekaran') 1.0""]","[""not_keyPerson('National_Amusements', 'Natarajan_Chandrasekaran') 1.0""]"
705,"['NBCUniversal', 'Anshu_Jain']","[""keyPerson('NBCUniversal_Television_Group', 'Anshu_Jain') 1.0"", ""keyPerson('NBCUniversal', 'Anshu_Jain') 1.0""]","[""not_keyPerson('Anshu_Jain__1', 'NBCUniversal Television Group') 1.0"", ""not_keyPerson('NBCUniversal_Television_Group', 'Anshu_Jain') 1.0"", ""not_keyPerson('NBCUniversal_Entertainment_Japan', 'Anshu_Jain') 1.0"", ""not_keyPerson('NBCUniversal', 'Anshu_Jain') 1.0""]"
708,"['NBCUniversal', 'Walter_Kwok']","[""keyPerson('NBCUniversal_Television_Group', 'Walter_Kwok') 1.0"", ""keyPerson('NBCUniversal', 'Walter_Kwok') 1.0""]","[""not_keyPerson('NBCUniversal_Television_Group', 'Walter_Kwok') 1.0"", ""not_keyPerson('NBCUniversal', 'Walter_Kwok') 1.0"", ""not_keyPerson('NBCUniversal_Entertainment_Japan', 'Walter_Kwok') 1.0"", ""not_keyPerson('Walter_Kwok__1', 'NBCUniversal Television Group') 1.0""]"
707,"['NBCUniversal', 'Tom_L._Ward']","[""keyPerson('NBCUniversal', 'Tom_L._Ward') 1.0"", ""keyPerson('NBCUniversal_Television_Group', 'Tom_L._Ward') 1.0""]","[""not_keyPerson('NBCUniversal', 'Tom_L._Ward') 1.0"", ""not_keyPerson('NBCUniversal_Entertainment_Japan', 'Tom_L._Ward') 1.0"", ""not_keyPerson('NBCUniversal_Television_Group', 'Tom_L._Ward') 1.0"", ""not_keyPerson('Tom_L._Ward__1', 'NBCUniversal Television Group') 1.0""]"
710,"['News_Corporation', 'Andrew_S._Rosen']","[""keyPerson('News_Corporation', 'Andrew_S._Rosen') 1.0""]","[""not_keyPerson('Andrew_S._Rosen__1', 'News_Corporation') 1.0""]"
709,"['News_Corporation', 'Frank_Appel']","[""keyPerson('News_Corporation', 'Frank_Appel') 1.0""]","[""not_keyPerson('Frank_Appel__1', 'News_Corporation') 1.0""]"
712,"['News_Corporation', 'Jay_S._Fishman']","[""keyPerson('News_Corporation', 'Jay_S._Fishman') 1.0""]","[""not_keyPerson('Jay_S._Fishman__1', 'News_Corporation') 1.0"", ""not_keyPerson('News_Corporation', 'Jay_S._Fishman') 1.0""]"
713,"['News_Corporation', 'Larry_Ellison']","[""keyPerson('News_Corporation', 'Larry_Ellison') 1.0""]","[""not_keyPerson('Larry_Ellison__1', 'News_Corporation') 1.0"", ""not_keyPerson('News_Corporation', 'Larry_Ellison') 1.0""]"
711,"['News_Corporation', 'Mark_Zuckerberg']","[""keyPerson('News_Corporation', 'Mark_Zuckerberg') 1.0""]","[""not_keyPerson('News_Corporation', 'Mark_Zuckerberg') 1.0"", ""not_keyPerson('Mark_Zuckerberg__1', 'News_Corporation') 1.0""]"
715,"['NIIT', 'Lakshmi_Mittal']","[""keyPerson('NIIT', 'Lakshmi_Mittal') 1.0""]","[""not_keyPerson('NIIT', 'Lakshmi_Mittal') 1.0""]"
714,"['NIIT', 'Mel_Karmazin']","[""keyPerson('NIIT', 'Mel_Karmazin') 1.0""]","[""not_keyPerson('NIIT', 'Mel_Karmazin') 1.0""]"
716,"['NIIT', 'Ross_McEwan']","[""keyPerson('NIIT', 'Ross_McEwan') 1.0""]","[""not_keyPerson('NIIT', 'Ross_McEwan') 1.0""]"
717,"['NIIT', 'Satoru_Iwata']","[""keyPerson('NIIT', 'Satoru_Iwata') 1.0""]","[""not_keyPerson('NIIT', 'Satoru_Iwata') 1.0""]"
