id,test,False Negative,True Negative
562,"['Hindalco_Industries', 'Brian_L._Roberts']","[""keyPerson('Hindalco_Industries', 'Brian_L._Roberts') 1.0""]","[""not_keyPerson('Hindalco_Industries', 'Brian_L._Roberts') 1.0""]"
564,"['Hindalco_Industries', 'C._Robert_Henrikson']","[""keyPerson('Hindalco_Industries', 'C._Robert_Henrikson') 1.0""]","[""not_keyPerson('Hindalco_Industries', 'C._Robert_Henrikson') 1.0""]"
563,"['Hindalco_Industries', 'James_P._Gorman']","[""keyPerson('Hindalco_Industries', 'James_P._Gorman') 1.0""]","[""not_keyPerson('Hindalco_Industries', 'James_P._Gorman') 1.0""]"
569,"['Honeywell', 'Fred_Carl,_Jr.']","[""keyPerson('Honeywell', 'Fred_Carl,_Jr.') 1.0"", ""keyPerson('Mark_C._Honeywell', 'Fred_Carl,_Jr.') 1.0""]","[""not_keyPerson('Fred_Carl,_Jr.', 'Honeywell') 1.0"", ""not_keyPerson('Fred_Carl,_Jr.', 'Mark_C._Honeywell') 1.0"", ""not_keyPerson('Honeywell', 'Fred_Carl,_Jr.') 1.0"", ""not_keyPerson('Mark_C._Honeywell', 'Fred_Carl,_Jr.') 1.0""]"
571,"['HSBC', 'Richard_Notebaert']","[""keyPerson('HSBC_Bank_India', 'Richard_Notebaert') 1.0"", ""keyPerson('HSBC_Bank_Malaysia', 'Richard_Notebaert') 1.0"", ""keyPerson('HSBC_Mexico', 'Richard_Notebaert') 1.0"", ""keyPerson('HSBC', 'Richard_Notebaert') 1.0"", ""keyPerson('HSBC_Holdings_plc', 'Richard_Notebaert') 1.0"", ""keyPerson('HSBC_Bank_USA', 'Richard_Notebaert') 1.0"", ""keyPerson('HSBC_Bank_(Europe)', 'Richard_Notebaert') 1.0"", ""keyPerson('HSBC_Finance', 'Richard_Notebaert') 1.0"", ""keyPerson('HSBC_Bank_Middle_East', 'Richard_Notebaert') 1.0"", ""keyPerson('HSBC_Group', 'Richard_Notebaert') 1.0""]","[""not_keyPerson('HSBC_Bank_India', 'Richard_Notebaert') 1.0"", ""not_keyPerson('HSBC', 'Richard_Notebaert') 1.0"", ""not_keyPerson('HSBC_Bank_Malaysia', 'Richard_Notebaert') 1.0"", ""not_keyPerson('HSBC_Mexico', 'Richard_Notebaert') 1.0"", ""not_keyPerson('HSBC_Finance', 'Richard_Notebaert') 1.0"", ""not_keyPerson('HSBC_Bank_USA', 'Richard_Notebaert') 1.0"", ""not_keyPerson('HSBC_Bank_Middle_East', 'Richard_Notebaert') 1.0"", ""not_keyPerson('HSBC_Bank_(Europe)', 'Richard_Notebaert') 1.0"", ""not_keyPerson('HSBC_Group', 'Richard_Notebaert') 1.0"", ""not_keyPerson('HSBC_Holdings_plc', 'Richard_Notebaert') 1.0""]"
570,"['HSBC', 'Sumner_Redstone']","[""keyPerson('HSBC_Bank_India', 'Sumner_Redstone') 1.0"", ""keyPerson('HSBC_Holdings_plc', 'Sumner_Redstone') 1.0"", ""keyPerson('HSBC_Bank_Malaysia', 'Sumner_Redstone') 1.0"", ""keyPerson('HSBC_Bank_(Europe)', 'Sumner_Redstone') 1.0"", ""keyPerson('HSBC_Bank_Middle_East', 'Sumner_Redstone') 1.0"", ""keyPerson('HSBC_Mexico', 'Sumner_Redstone') 1.0"", ""keyPerson('HSBC_Bank_USA', 'Sumner_Redstone') 1.0"", ""keyPerson('HSBC_Group', 'Sumner_Redstone') 1.0"", ""keyPerson('HSBC_Finance', 'Sumner_Redstone') 1.0"", ""keyPerson('HSBC', 'Sumner_Redstone') 1.0""]","[""not_keyPerson('HSBC_Holdings_plc', 'Sumner_Redstone') 1.0"", ""not_keyPerson('HSBC_Bank_Malaysia', 'Sumner_Redstone') 1.0"", ""not_keyPerson('HSBC_Bank_(Europe)', 'Sumner_Redstone') 1.0"", ""not_keyPerson('HSBC_Bank_Middle_East', 'Sumner_Redstone') 1.0"", ""not_keyPerson('HSBC_Mexico', 'Sumner_Redstone') 1.0"", ""not_keyPerson('HSBC_Bank_India', 'Sumner_Redstone') 1.0"", ""not_keyPerson('HSBC_Bank_USA', 'Sumner_Redstone') 1.0"", ""not_keyPerson('HSBC_Group', 'Sumner_Redstone') 1.0"", ""not_keyPerson('HSBC_Finance', 'Sumner_Redstone') 1.0"", ""not_keyPerson('HSBC', 'Sumner_Redstone') 1.0""]"
572,"['HSBC', 'Rich_Lesser']","[""keyPerson('HSBC_Bank_USA', 'Rich_Lesser') 1.0"", ""keyPerson('HSBC_Bank_Middle_East', 'Rich_Lesser') 1.0"", ""keyPerson('HSBC_Bank_(Europe)', 'Rich_Lesser') 1.0"", ""keyPerson('HSBC_Holdings_plc', 'Rich_Lesser') 1.0"", ""keyPerson('HSBC_Finance', 'Rich_Lesser') 1.0"", ""keyPerson('HSBC_Group', 'Rich_Lesser') 1.0"", ""keyPerson('HSBC', 'Rich_Lesser') 1.0"", ""keyPerson('HSBC_Bank_Malaysia', 'Rich_Lesser') 1.0"", ""keyPerson('HSBC_Mexico', 'Rich_Lesser') 1.0"", ""keyPerson('HSBC_Bank_India', 'Rich_Lesser') 1.0""]","[""not_keyPerson('HSBC', 'Rich_Lesser') 1.0"", ""not_keyPerson('HSBC_Bank_Middle_East', 'Rich_Lesser') 1.0"", ""not_keyPerson('HSBC_Bank_(Europe)', 'Rich_Lesser') 1.0"", ""not_keyPerson('HSBC_Bank_USA', 'Rich_Lesser') 1.0"", ""not_keyPerson('HSBC_Group', 'Rich_Lesser') 1.0"", ""not_keyPerson('HSBC_Finance', 'Rich_Lesser') 1.0"", ""not_keyPerson('HSBC_Bank_Malaysia', 'Rich_Lesser') 1.0"", ""not_keyPerson('HSBC_Holdings_plc', 'Rich_Lesser') 1.0"", ""not_keyPerson('HSBC_Mexico', 'Rich_Lesser') 1.0"", ""not_keyPerson('HSBC_Bank_India', 'Rich_Lesser') 1.0""]"
573,"['HSBC', 'Frederick_W._Smith']","[""keyPerson('HSBC_Holdings_plc', 'Frederick_W._Smith') 1.0"", ""keyPerson('HSBC_Finance', 'Frederick_W._Smith') 1.0"", ""keyPerson('HSBC_Group', 'Frederick_W._Smith') 1.0"", ""keyPerson('HSBC_Bank_Middle_East', 'Frederick_W._Smith') 1.0"", ""keyPerson('HSBC_Bank_India', 'Frederick_W._Smith') 1.0"", ""keyPerson('HSBC_Bank_Malaysia', 'Frederick_W._Smith') 1.0"", ""keyPerson('HSBC_Mexico', 'Frederick_W._Smith') 1.0"", ""keyPerson('HSBC_Bank_USA', 'Frederick_W._Smith') 1.0"", ""keyPerson('HSBC', 'Frederick_W._Smith') 1.0"", ""keyPerson('HSBC_Bank_(Europe)', 'Frederick_W._Smith') 1.0""]","[""not_keyPerson('HSBC_Finance', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('HSBC_Group', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('HSBC_Bank_India', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('HSBC_Bank_Malaysia', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('HSBC_Holdings_plc', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('HSBC_Mexico', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('HSBC_Bank_USA', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('HSBC', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('HSBC_Bank_Middle_East', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('HSBC_Bank_(Europe)', 'Frederick_W._Smith') 1.0""]"
284,"['BAE_Systems', 'Indra_Nooyi']","[""keyPerson('Ian_King_(BAE_Systems)__1', 'Indra_Nooyi') 1.0"", ""keyPerson('BAE_Systems_Australia', 'Indra_Nooyi') 1.0"", ""keyPerson('Indra_Nooyi', 'Ian_King_(BAE_Systems)') 1.0"", ""keyPerson('BAE_Systems', 'Indra_Nooyi') 1.0"", ""keyPerson('BAE_Systems_Inc.', 'Indra_Nooyi') 1.0"", ""keyPerson('BAE_Systems_Electronics,_Intelligence_&_Support', 'Indra_Nooyi') 1.0"", ""keyPerson('BAE_Systems_plc', 'Indra_Nooyi') 1.0"", ""keyPerson('Indra_Nooyi__1', 'Ian_King_(BAE_Systems)') 1.0"", ""keyPerson('Indra_Nooyi__1', 'BAE_Systems') 1.0"", ""keyPerson('Indra_Nooyi', 'BAE_Systems') 1.0"", ""keyPerson('BAE_Systems_Detica', 'Indra_Nooyi') 1.0"", ""keyPerson('Ian_King_(BAE_Systems)', 'Indra_Nooyi') 1.0"", ""keyPerson('BAE_Systems_Land_&_Armaments', 'Indra_Nooyi') 1.0""]","[""not_keyPerson('Ian_King_(BAE_Systems)__1', 'Indra_Nooyi') 1.0"", ""not_keyPerson('BAE_Systems_Australia', 'Indra_Nooyi') 1.0"", ""not_keyPerson('Indra_Nooyi', 'Ian_King_(BAE_Systems)') 1.0"", ""not_keyPerson('BAE_Systems', 'Indra_Nooyi') 1.0"", ""not_keyPerson('BAE_Systems_Inc.', 'Indra_Nooyi') 1.0"", ""not_keyPerson('BAE_Systems_Electronics,_Intelligence_&_Support', 'Indra_Nooyi') 1.0"", ""not_keyPerson('BAE_Systems_Detica', 'Indra_Nooyi') 1.0"", ""not_keyPerson('BAE_Systems_plc', 'Indra_Nooyi') 1.0"", ""not_keyPerson('Indra_Nooyi__1', 'Ian_King_(BAE_Systems)') 1.0"", ""not_keyPerson('Indra_Nooyi__1', 'BAE_Systems') 1.0"", ""not_keyPerson('Indra_Nooyi', 'BAE_Systems') 1.0"", ""not_keyPerson('Ian_King_(BAE_Systems)', 'Indra_Nooyi') 1.0"", ""not_keyPerson('BAE_Systems_Land_&_Armaments', 'Indra_Nooyi') 1.0""]"
577,"['IGATE', 'Daniel_Vasella']","[""keyPerson('IGATE', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('IGATE', 'Daniel_Vasella') 1.0""]"
578,"['IGATE', 'John_Stumpf']","[""keyPerson('IGATE', 'John_Stumpf') 1.0""]","[""not_keyPerson('IGATE', 'John_Stumpf') 1.0""]"
575,"['IGATE', 'Kazuo_Hirai']","[""keyPerson('IGATE', 'Kazuo_Hirai') 1.0""]","[""not_keyPerson('IGATE', 'Kazuo_Hirai') 1.0""]"
576,"['IGATE', 'Lakshmi_Mittal']","[""keyPerson('IGATE', 'Lakshmi_Mittal') 1.0""]","[""not_keyPerson('IGATE', 'Lakshmi_Mittal') 1.0""]"
579,"['IGATE', 'Michel_Combes']","[""keyPerson('IGATE', 'Michel_Combes') 1.0""]","[""not_keyPerson('IGATE', 'Michel_Combes') 1.0""]"
580,"['IKEA', 'Carlos_Slim']","[""keyPerson('IKEA', 'Carlos_Slim_Domit') 1.0"", ""keyPerson('IKEA', 'Carlos_Slim') 1.0""]","[""not_keyPerson('IKEA', 'Carlos_Slim_Domit') 1.0"", ""not_keyPerson('IKEA', 'Carlos_Slim') 1.0""]"
581,"['IKEA', 'Hubert_Joly']","[""keyPerson('IKEA', 'Hubert_Joly') 1.0""]","[""not_keyPerson('IKEA', 'Hubert_Joly') 1.0""]"
584,"['IKEA', 'John_P._Surma']","[""keyPerson('IKEA', 'John_P._Surma') 1.0""]","[""not_keyPerson('IKEA', 'John_P._Surma') 1.0""]"
583,"['IKEA', 'Kushal_Pal_Singh']","[""keyPerson('IKEA', 'Kushal_Pal_Singh') 1.0""]","[""not_keyPerson('IKEA', 'Kushal_Pal_Singh') 1.0""]"
582,"['IKEA', 'Tim_Armstrong_(executive)']","[""keyPerson('IKEA', 'Tim_Armstrong_(executive)') 1.0""]","[""not_keyPerson('IKEA', 'Tim_Armstrong_(executive)') 1.0""]"
587,"['Infosys', 'Anshu_Jain']","[""keyPerson('Infosys_BPO_Limited', 'Anshu_Jain') 1.0"", ""keyPerson('Infosys', 'Anshu_Jain') 1.0""]","[""not_keyPerson('Infosys_BPO_Limited', 'Anshu_Jain') 1.0"", ""not_keyPerson('Infosys', 'Anshu_Jain') 1.0""]"
586,"['Infosys', 'Jeff_Clarke_(businessman)']","[""keyPerson('Infosys_BPO_Limited', 'Jeff_Clarke_(businessman)') 1.0"", ""keyPerson('Infosys', 'Jeff_Clarke_(businessman)') 1.0""]","[""not_keyPerson('Infosys_BPO_Limited', 'Jeff_Clarke_(businessman)') 1.0"", ""not_keyPerson('Infosys', 'Jeff_Clarke_(businessman)') 1.0""]"
588,"['Infosys', 'Stephen_J._Luczo']","[""keyPerson('Infosys_BPO_Limited', 'Stephen_J._Luczo') 1.0"", ""keyPerson('Infosys', 'Stephen_J._Luczo') 1.0""]","[""not_keyPerson('Infosys_BPO_Limited', 'Stephen_J._Luczo') 1.0"", ""not_keyPerson('Infosys', 'Stephen_J._Luczo') 1.0""]"
338,"['BP', 'Vishal_Sikka']","[""keyPerson('Infosys_BPO_Limited', 'Vishal_Sikka') 1.0"", ""keyPerson('BP', 'Vishal_Sikka') 1.0""]","[""not_keyPerson('Infosys_BPO_Limited', 'Vishal_Sikka') 1.0"", ""not_keyPerson('BP', 'Vishal_Sikka') 1.0""]"
585,"['Infosys', 'Philip_Clarke_(businessman)']","[""keyPerson('Infosys', 'Philip_Clarke_(businessman)') 1.0"", ""keyPerson('Infosys_BPO_Limited', 'Philip_Clarke_(businessman)') 1.0""]","[""not_keyPerson('Infosys_BPO_Limited', 'Philip_Clarke_(businessman)') 1.0"", ""not_keyPerson('Infosys', 'Philip_Clarke_(businessman)') 1.0""]"
589,"['Infosys', 'Robert_Noel_(businessman)']","[""keyPerson('Infosys', 'Robert_Noel_(businessman)') 1.0"", ""keyPerson('Infosys_BPO_Limited', 'Robert_Noel_(businessman)') 1.0""]","[""not_keyPerson('Infosys_BPO_Limited', 'Robert_Noel_(businessman)') 1.0"", ""not_keyPerson('Infosys', 'Robert_Noel_(businessman)') 1.0""]"
591,"['Intel', 'Anil_Ambani']","[""keyPerson('Intel', 'Anil_Ambani') 1.0""]","[""not_keyPerson('Intel', 'Anil_Ambani') 1.0""]"
594,"['Intel', 'Brian_Moynihan']","[""keyPerson('Intel', 'Brian_Moynihan') 1.0""]","[""not_keyPerson('Intel', 'Brian_Moynihan') 1.0""]"
592,"['Intel', 'Mukesh_Ambani']","[""keyPerson('Intel', 'Mukesh_Ambani') 1.0""]","[""not_keyPerson('Intel', 'Mukesh_Ambani') 1.0""]"
590,"['Intel', 'Paul_Reiche_III']","[""keyPerson('Intel', 'Paul_Reiche_III') 1.0""]","[""not_keyPerson('Intel', 'Paul_Reiche_III') 1.0""]"
1191,"['WWE', 'Isaac_Larian']","[""keyPerson('Isaac_Larian__1', 'WWE') 1.0"", ""keyPerson('WWE', 'Isaac_Larian') 1.0""]","[""not_keyPerson('Isaac_Larian__1', 'WWE') 1.0"", ""not_keyPerson('Isaac_Larian', 'WWE') 1.0"", ""not_keyPerson('WWE', 'Isaac_Larian') 1.0""]"
1062,"['Turner_Broadcasting_System', 'J._Clifford_Hudson']","[""keyPerson('J._Clifford_Hudson__1', 'Turner_Broadcasting_System') 1.0"", ""keyPerson('Turner_Broadcasting_System', 'J._Clifford_Hudson') 1.0"", ""keyPerson('Turner_Broadcasting_System_Europe', 'J._Clifford_Hudson') 1.0"", ""keyPerson('Turner_Broadcasting_System_Latin_America', 'J._Clifford_Hudson') 1.0"", ""keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'J._Clifford_Hudson') 1.0""]","[""not_keyPerson('J._Clifford_Hudson', 'Turner_Broadcasting_System') 1.0"", ""not_keyPerson('J._Clifford_Hudson__1', 'Turner_Broadcasting_System') 1.0"", ""not_keyPerson('Turner_Broadcasting_System', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Europe', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Latin_America', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'J._Clifford_Hudson') 1.0""]"
601,"['J.Crew', 'Bob_Iger']","[""keyPerson('J.Crew', 'Bob_Iger') 1.0""]","[""not_keyPerson('J.Crew', 'Bob_Iger') 1.0""]"
600,"['J.Crew', 'Rex_Tillerson']","[""keyPerson('J.Crew', 'Rex_Tillerson') 1.0""]","[""not_keyPerson('J.Crew', 'Rex_Tillerson') 1.0""]"
603,"['J.Crew', 'Sunil_Mittal']","[""keyPerson('J.Crew', 'Sunil_Mittal') 1.0""]","[""not_keyPerson('J.Crew', 'Sunil_Mittal') 1.0""]"
386,"['Cognizant', 'James_J._Greco']","[""keyPerson('James_J._Greco__1', 'Cognizant') 1.0"", ""keyPerson('Cognizant', 'James_J._Greco') 1.0""]","[""not_keyPerson('James_J._Greco__1', 'Cognizant') 1.0"", ""not_keyPerson('James_J._Greco', 'Cognizant') 1.0"", ""not_keyPerson('Cognizant', 'James_J._Greco') 1.0""]"
255,"['American_Airlines_Group', 'Jay_S._Fishman']","[""keyPerson('Jay_S._Fishman__1', 'American_Airlines_Group') 1.0"", ""keyPerson('American_Airlines_Group', 'Jay_S._Fishman') 1.0""]","[""not_keyPerson('Jay_S._Fishman__1', 'American_Airlines_Group') 1.0"", ""not_keyPerson('Jay_S._Fishman', 'American_Airlines_Group') 1.0"", ""not_keyPerson('American_Airlines_Group', 'Jay_S._Fishman') 1.0""]"
712,"['News_Corporation', 'Jay_S._Fishman']","[""keyPerson('Jay_S._Fishman__1', 'News_Corporation') 1.0"", ""keyPerson('News_Corporation', 'Jay_S._Fishman') 1.0""]","[""not_keyPerson('Jay_S._Fishman__1', 'News_Corporation') 1.0"", ""not_keyPerson('News_Corporation', 'Jay_S._Fishman') 1.0"", ""not_keyPerson('Jay_S._Fishman', 'News_Corporation') 1.0""]"
1070,"['UAL_Corporation', 'Jeff_Bezos']","[""keyPerson('Jeff_Bezos', 'UAL_Corporation') 1.0"", ""keyPerson('UAL_Corporation', 'Jeff_Bezos') 1.0"", ""keyPerson('Jeff_Bezos__1', 'UAL_Corporation') 1.0""]","[""not_keyPerson('Jeff_Bezos', 'UAL_Corporation') 1.0"", ""not_keyPerson('Jeff_Bezos__1', 'UAL_Corporation') 1.0"", ""not_keyPerson('UAL_Corporation', 'Jeff_Bezos') 1.0""]"
256,"['American_Airlines_Group', 'Jeff_Zucker']","[""keyPerson('Jeff_Zucker__1', 'American_Airlines_Group') 1.0"", ""keyPerson('American_Airlines_Group', 'Jeff_Zucker') 1.0""]","[""not_keyPerson('Jeff_Zucker__1', 'American_Airlines_Group') 1.0"", ""not_keyPerson('American_Airlines_Group', 'Jeff_Zucker') 1.0"", ""not_keyPerson('Jeff_Zucker', 'American_Airlines_Group') 1.0""]"
406,"['Daimler_AG', 'Jeff_Zucker']","[""keyPerson('Jeff_Zucker__1', 'Daimler_AG') 1.0"", ""keyPerson('Daimler_AG', 'Jeff_Zucker') 1.0""]","[""not_keyPerson('Jeff_Zucker__1', 'Daimler_AG') 1.0"", ""not_keyPerson('Daimler_AG', 'Jeff_Zucker') 1.0"", ""not_keyPerson('Jeff_Zucker', 'Daimler_AG') 1.0""]"
645,"['Mercedes-Benz', 'Jeff_Zucker']","[""keyPerson('Jeff_Zucker__1', 'Mercedes-Benz') 1.0"", ""keyPerson('Mercedes-Benz', 'Jeff_Zucker') 1.0"", ""keyPerson('Mercedes-Benz_S-Class', 'Jeff_Zucker') 1.0"", ""keyPerson('Jeff_Zucker__1', 'Mercedes-Benz_S-Class') 1.0""]","[""not_keyPerson('Jeff_Zucker', 'Mercedes-Benz') 1.0"", ""not_keyPerson('Mercedes-Benz', 'Jeff_Zucker') 1.0"", ""not_keyPerson('Jeff_Zucker', 'Mercedes-Benz_S-Class') 1.0"", ""not_keyPerson('Jeff_Zucker__1', 'Mercedes-Benz') 1.0"", ""not_keyPerson('Mercedes-Benz_S-Class', 'Jeff_Zucker') 1.0"", ""not_keyPerson('Jeff_Zucker__1', 'Mercedes-Benz_S-Class') 1.0""]"
286,"['Banco_Bilbao_Vizcaya_Argentaria', 'Jeffrey_R._Immelt']","[""keyPerson('Jeffrey_R._Immelt', 'Banco_Bilbao_Vizcaya_Argentaria') 1.0"", ""keyPerson('Banco_Bilbao_Vizcaya_Argentaria', 'Jeffrey_R._Immelt') 1.0""]","[""not_keyPerson('Jeffrey_R._Immelt', 'Banco_Bilbao_Vizcaya_Argentaria') 1.0"", ""not_keyPerson('Banco_Bilbao_Vizcaya_Argentaria', 'Jeffrey_R._Immelt') 1.0""]"
410,"['Dell', 'Jeffrey_R._Immelt']","[""keyPerson('Jeffrey_R._Immelt', 'Dell_Technologies') 1.0"", ""keyPerson('Dell_EMC_Infrastructure_Solutions_Group', 'Jeffrey_R._Immelt') 1.0"", ""keyPerson('Jeffrey_R._Immelt', 'Michael_Dell') 1.0"", ""keyPerson('Michael_Dell', 'Jeffrey_R._Immelt') 1.0"", ""keyPerson('Michael_Dell__1', 'Jeffrey_R._Immelt') 1.0"", ""keyPerson('Dell', 'Jeffrey_R._Immelt') 1.0"", ""keyPerson('Dell_EMC_Services', 'Jeffrey_R._Immelt') 1.0"", ""keyPerson('Dell_Client_Solutions_Group', 'Jeffrey_R._Immelt') 1.0"", ""keyPerson('Jeffrey_R._Immelt', 'Dell') 1.0"", ""keyPerson('Dell_Technologies', 'Jeffrey_R._Immelt') 1.0""]","[""not_keyPerson('Jeffrey_R._Immelt', 'Dell_Technologies') 1.0"", ""not_keyPerson('Jeffrey_R._Immelt', 'Michael_Dell') 1.0"", ""not_keyPerson('Michael_Dell__1', 'Jeffrey_R._Immelt') 1.0"", ""not_keyPerson('Jeffrey_R._Immelt', 'Dell') 1.0"", ""not_keyPerson('Dell_EMC_Infrastructure_Solutions_Group', 'Jeffrey_R._Immelt') 1.0"", ""not_keyPerson('Dell', 'Jeffrey_R._Immelt') 1.0"", ""not_keyPerson('Dell_EMC_Services', 'Jeffrey_R._Immelt') 1.0"", ""not_keyPerson('Michael_Dell', 'Jeffrey_R._Immelt') 1.0"", ""not_keyPerson('Dell_Client_Solutions_Group', 'Jeffrey_R._Immelt') 1.0"", ""not_keyPerson('Dell_Technologies', 'Jeffrey_R._Immelt') 1.0""]"
606,"['Juniper_Networks', 'Anant_Gupta']","[""keyPerson('Juniper_Networks', 'Anant_Gupta') 1.0""]","[""not_keyPerson('Juniper_Networks', 'Anant_Gupta') 1.0""]"
608,"['Juniper_Networks', 'Bob_Dudley']","[""keyPerson('Juniper_Networks', 'Bob_Dudley') 1.0""]","[""not_keyPerson('Juniper_Networks', 'Bob_Dudley') 1.0""]"
607,"['Juniper_Networks', 'Howard_Schultz']","[""keyPerson('Juniper_Networks', 'Howard_Schultz') 1.0""]","[""not_keyPerson('Juniper_Networks', 'Howard_Schultz') 1.0""]"
604,"['Juniper_Networks', 'Muhtar_Kent']","[""keyPerson('Juniper_Networks', 'Muhtar_Kent') 1.0""]","[""not_keyPerson('Juniper_Networks', 'Muhtar_Kent') 1.0""]"
610,"['Kaplan,_Inc.', 'Ashok_Vemuri']","[""keyPerson('Kaplan,_Inc.', 'Ashok_Vemuri') 1.0""]","[""not_keyPerson('Kaplan,_Inc.', 'Ashok_Vemuri') 1.0""]"
611,"['Kaplan,_Inc.', 'Jay_S._Fishman']","[""keyPerson('Kaplan,_Inc.', 'Jay_S._Fishman') 1.0""]","[""not_keyPerson('Kaplan,_Inc.', 'Jay_S._Fishman') 1.0""]"
609,"['Kaplan,_Inc.', 'Peter_Lynch']","[""keyPerson('Kaplan,_Inc.', 'Peter_Lynch') 1.0""]","[""not_keyPerson('Kaplan,_Inc.', 'Peter_Lynch') 1.0""]"
614,"['Kingdom_Holding_Company', 'Madhusudhan_Rao_Lagadapati']","[""keyPerson('Kingdom_Holding_Company', 'Madhusudhan_Rao_Lagadapati') 1.0""]","[""not_keyPerson('Kingdom_Holding_Company', 'Madhusudhan_Rao_Lagadapati') 1.0""]"
615,"['Kingdom_Holding_Company', 'Ralph_Lauren']","[""keyPerson('Kingdom_Holding_Company', 'Ralph_Lauren') 1.0""]","[""not_keyPerson('Kingdom_Holding_Company', 'Ralph_Lauren') 1.0""]"
618,"['Kingdom_Holding_Company', 'Sergio_Ermotti']","[""keyPerson('Kingdom_Holding_Company', 'Sergio_Ermotti') 1.0""]","[""not_keyPerson('Kingdom_Holding_Company', 'Sergio_Ermotti') 1.0""]"
617,"['Kingdom_Holding_Company', 'Tim_Armstrong_(executive)']","[""keyPerson('Kingdom_Holding_Company', 'Tim_Armstrong_(executive)') 1.0""]","[""not_keyPerson('Kingdom_Holding_Company', 'Tim_Armstrong_(executive)') 1.0""]"
436,"['Kodak', 'Carlos_Ghosn']","[""keyPerson('Kodak', 'Carlos_Ghosn') 1.0"", ""keyPerson('Photography pioneer, Founder of Eastman Kodak', 'Carlos_Ghosn') 1.0""]","[""not_keyPerson('Photography pioneer, Founder of Eastman Kodak', 'Carlos_Ghosn') 1.0"", ""not_keyPerson('Kodak', 'Carlos_Ghosn') 1.0""]"
439,"['Kodak', 'Jeff_Noddle']","[""keyPerson('Kodak', 'Jeff_Noddle') 1.0"", ""keyPerson('Photography pioneer, Founder of Eastman Kodak', 'Jeff_Noddle') 1.0""]","[""not_keyPerson('Kodak', 'Jeff_Noddle') 1.0"", ""not_keyPerson('Photography pioneer, Founder of Eastman Kodak', 'Jeff_Noddle') 1.0""]"
641,"['Manchester_United_F.C.', 'Krishnakumar_Natarajan']","[""keyPerson('Krishnakumar_Natarajan', 'Manchester_United_F.C.') 1.0"", ""keyPerson('Krishnakumar_Natarajan__1', 'Manchester_United_F.C.') 1.0"", ""keyPerson('Manchester_United_F.C.', 'Krishnakumar_Natarajan') 1.0""]","[""not_keyPerson('Krishnakumar_Natarajan', 'Manchester_United_F.C.') 1.0"", ""not_keyPerson('Krishnakumar_Natarajan__1', 'Manchester_United_F.C.') 1.0"", ""not_keyPerson('Manchester_United_F.C.', 'Krishnakumar_Natarajan') 1.0""]"
387,"['Cognizant', 'Kumar_Mangalam_Birla']","[""keyPerson('Kumar_Mangalam_Birla__1', 'Cognizant') 1.0"", ""keyPerson('Cognizant', 'Kumar_Mangalam_Birla') 1.0""]","[""not_keyPerson('Kumar_Mangalam_Birla__1', 'Cognizant') 1.0"", ""not_keyPerson('Cognizant', 'Kumar_Mangalam_Birla') 1.0"", ""not_keyPerson('Kumar_Mangalam_Birla', 'Cognizant') 1.0""]"
626,"['Lanco_Infratech', 'Jane_Silber']","[""keyPerson('Lanco_Infratech', 'Jane_Silber') 1.0""]","[""not_keyPerson('Lanco_Infratech', 'Jane_Silber') 1.0""]"
627,"['Lanco_Infratech', 'John_Thain']","[""keyPerson('Lanco_Infratech', 'John_Thain') 1.0""]","[""not_keyPerson('Lanco_Infratech', 'John_Thain') 1.0""]"
624,"['Lanco_Infratech', 'Norbert_Reithofer']","[""keyPerson('Lanco_Infratech', 'Norbert_Reithofer') 1.0""]","[""not_keyPerson('Lanco_Infratech', 'Norbert_Reithofer') 1.0""]"
628,"['Lanco_Infratech', 'Phebe_Novakovic']","[""keyPerson('Lanco_Infratech', 'Phebe_Novakovic') 1.0""]","[""not_keyPerson('Lanco_Infratech', 'Phebe_Novakovic') 1.0""]"
621,"['Land_Securities', 'Alan_Joyce_(executive)']","[""keyPerson('Land_Securities', 'Alan_Joyce_(executive)') 1.0""]","[""not_keyPerson('Land_Securities', 'Alan_Joyce_(executive)') 1.0""]"
619,"['Land_Securities', 'Andrew_S._Rosen']","[""keyPerson('Land_Securities', 'Andrew_S._Rosen') 1.0""]","[""not_keyPerson('Land_Securities', 'Andrew_S._Rosen') 1.0""]"
622,"['Land_Securities', 'Anil_Ambani']","[""keyPerson('Land_Securities', 'Anil_Ambani') 1.0""]","[""not_keyPerson('Land_Securities', 'Anil_Ambani') 1.0""]"
